"samp_session","id","treatment","prior_temp_24","prior_temp_26","prior_temp_28","prior_temp_30","prior_temp_32","prior_temp_34","lnmass_24","lnmass_26","lnmass_28","lnmass_30","lnmass_32","lnmass_34","z_lnmass_24","z_lnmass_26","z_lnmass_28","z_lnmass_30","z_lnmass_32","z_lnmass_34","lnmr_24","lnmr_26","lnmr_28","lnmr_30","lnmr_32","lnmr_34"
6,"ld0455",29,15.9,30,NA,16.6,NA,24,-1.39836694235416,-1.36649173382371,NA,-1.36649173382371,NA,-1.39836694235416,0.212467563442771,0.366391595822504,NA,0.366391595822504,NA,0.212467563442771,-6.95215762384017,-6.476127880912,NA,-6.3810717707799,NA,-5.92418242028839
7,"ld0455",29,17.4,32,NA,NA,17.4,24,-1.3130438993803,-1.36257783450257,NA,NA,-1.36257783450257,-1.3130438993803,0.624488925339131,0.385291649927628,NA,NA,0.385291649927628,0.624488925339131,-6.46341657900099,-6.40779905409581,NA,NA,-5.91505087887037,-5.67318501538348
7,"ld0455",29,17.4,32,NA,NA,17.4,24,-1.3130438993803,-1.36257783450257,NA,NA,-1.36257783450257,-1.3130438993803,0.624488925339131,0.385291649927628,NA,NA,0.385291649927628,0.624488925339131,-6.28287914400054,-6.38097181186267,NA,NA,-6.44702808967284,-5.49911335806166
8,"ld0455",29,NA,NA,NA,NA,NA,NA,NA,-1.32802545299591,-1.32802545299591,-1.32802545299591,-1.32802545299591,NA,NA,0.552143637256511,0.552143637256511,0.552143637256511,0.552143637256511,NA,NA,-6.55656181701597,-6.61997719370022,-6.42847718949609,-5.88337795697639,NA
8,"ld0455",29,NA,NA,NA,NA,NA,NA,NA,-1.32802545299591,-1.32802545299591,-1.32802545299591,-1.32802545299591,NA,NA,0.552143637256511,0.552143637256511,0.552143637256511,0.552143637256511,NA,NA,-6.7481641828844,-6.48905656812724,-6.56523612661148,-6.01318956849838,NA
9,"ld0455",29,NA,NA,NA,NA,NA,NA,-1.30195321268614,-1.33941077522104,NA,-1.33941077522104,NA,-1.30195321268614,0.678045381799466,0.497164398292165,NA,0.497164398292165,NA,0.678045381799466,-6.61524938613538,-6.47287058586662,NA,-6.18652868291949,NA,-5.93525058495336
9,"ld0455",29,NA,NA,NA,NA,NA,NA,-1.30195321268614,-1.33941077522104,NA,-1.33941077522104,NA,-1.30195321268614,0.678045381799466,0.497164398292165,NA,0.497164398292165,NA,0.678045381799466,-6.62792382703211,-6.36643073928912,NA,-6.64057389322804,NA,-6.04887561046108
10,"ld0455",29,NA,NA,NA,NA,NA,NA,-1.24479479884619,NA,-1.30711356324545,-1.24479479884619,NA,-1.30711356324545,0.954060942113997,NA,0.653126267440631,0.954060942113997,NA,0.653126267440631,-6.61604712741276,NA,-6.77612290335357,-6.01088849475221,NA,-6.29758751889182
10,"ld0455",29,NA,NA,NA,NA,NA,NA,-1.24479479884619,NA,-1.30711356324545,-1.24479479884619,NA,-1.30711356324545,0.954060942113997,NA,0.653126267440631,0.954060942113997,NA,0.653126267440631,-6.82061731978384,NA,-6.31381721000317,-6.11514950507662,NA,-6.21387232816741
1,"ld0457",29,25.6,30,NA,24.4,24,NA,-1.55116900431012,-1.4740332754279,NA,-1.4740332754279,-1.55116900431012,NA,-0.525407124019504,-0.152921955216279,NA,-0.152921955216279,-0.525407124019504,NA,-6.68050516857783,-6.54033580616243,NA,-5.79261822785762,-6.28512523146371,NA
1,"ld0457",29,25.6,30,NA,24.4,24,NA,-1.55116900431012,-1.4740332754279,NA,-1.4740332754279,-1.55116900431012,NA,-0.525407124019504,-0.152921955216279,NA,-0.152921955216279,-0.525407124019504,NA,-6.60985940415258,-6.42961909130408,NA,-5.65635334833744,-6.61758187275157,NA
2,"ld0457",29,34,26,NA,26,NA,25.6,-1.4784096500277,-1.48722027970985,NA,-1.48722027970985,NA,-1.4784096500277,-0.174055282860608,-0.216601440548843,NA,-0.216601440548843,NA,-0.174055282860608,-7.20012523446464,-6.3356197260769,NA,-6.37637919759958,NA,-6.0313839125511
2,"ld0457",29,34,26,NA,26,NA,25.6,-1.4784096500277,-1.48722027970985,NA,-1.48722027970985,NA,-1.4784096500277,-0.174055282860608,-0.216601440548843,NA,-0.216601440548843,NA,-0.174055282860608,-6.7594141872948,-6.51868922606204,NA,-6.71834198406369,NA,-5.82229211469254
3,"ld0457",29,32,NA,21.6,28,19.4,NA,-1.39836694235416,NA,-1.37436579025462,-1.37436579025462,-1.39836694235416,NA,0.212467563442771,NA,0.328368110709525,0.328368110709525,0.212467563442771,NA,-6.49265331904144,NA,NA,-6.27481101569113,-6.01804314419226,NA
3,"ld0457",29,32,NA,21.6,28,19.4,NA,-1.39836694235416,NA,-1.37436579025462,-1.37436579025462,-1.39836694235416,NA,0.212467563442771,NA,0.328368110709525,0.328368110709525,0.212467563442771,NA,-6.29635701776342,NA,NA,-5.85720352075724,-6.08868517534026,NA
4,"ld0457",29,32,17.9,NA,26,20.3,NA,-1.40649706843741,-1.39030238251743,NA,-1.39030238251743,-1.40649706843741,NA,0.173207528820752,0.251410981436457,NA,0.251410981436457,0.173207528820752,NA,-6.33927623411778,-6.55207853129785,NA,-5.95022267358818,-6.17758633898185,NA
4,"ld0457",29,32,17.9,NA,26,20.3,NA,-1.40649706843741,-1.39030238251743,NA,-1.39030238251743,-1.40649706843741,NA,0.173207528820752,0.251410981436457,NA,0.251410981436457,0.173207528820752,NA,-6.34884568513393,-6.7724626588874,NA,-5.95970141754272,-6.39777567839863,NA
5,"ld0457",29,NA,17.2,34,NA,26,25.1,NA,-1.30933331998376,-1.36257783450257,NA,-1.30933331998376,-1.36257783450257,NA,0.642407156137036,0.385291649927628,NA,0.642407156137036,0.385291649927628,NA,-6.49504551716557,-6.25738101200712,NA,-5.90435198064491,-5.90835637469882
5,"ld0457",29,NA,17.2,34,NA,26,25.1,NA,-1.30933331998376,-1.36257783450257,NA,-1.30933331998376,-1.36257783450257,NA,0.642407156137036,0.385291649927628,NA,0.642407156137036,0.385291649927628,NA,-6.61488659018141,-6.16129790664121,NA,-5.71751520705445,-6.13676586761832
6,"ld0457",29,NA,16.2,30,15.9,26,NA,NA,-1.32425897020044,-1.32050662058189,-1.32050662058189,-1.32425897020044,NA,NA,0.570331823200922,0.588451760632363,0.588451760632363,0.570331823200922,NA,NA,-6.54092743233682,-6.61072105993073,-6.08173207975221,-5.99622355962053,NA
6,"ld0457",29,NA,16.2,30,15.9,26,NA,NA,-1.32425897020044,-1.32050662058189,-1.32050662058189,-1.32425897020044,NA,NA,0.570331823200922,0.588451760632363,0.588451760632363,0.570331823200922,NA,NA,-7.32575502465051,-6.66117312089112,-6.17682630015606,-5.88430564341654,NA
7,"ld0457",29,34,NA,17.7,28,NA,18.3,-1.26940060964839,NA,-1.3130438993803,-1.3130438993803,NA,-1.26940060964839,0.835240523573693,NA,0.624488925339131,0.624488925339131,NA,0.835240523573693,-6.39408257495631,NA,-6.81724795540582,-6.53980668815216,NA,-5.62523787173673
7,"ld0457",29,34,NA,17.7,28,NA,18.3,-1.26940060964839,NA,-1.3130438993803,-1.3130438993803,NA,-1.26940060964839,0.835240523573693,NA,0.624488925339131,0.624488925339131,NA,0.835240523573693,-6.73844779698337,NA,-6.54700122861744,-6.03614955386478,NA,-5.99445518945255
8,"ld0457",29,NA,NA,NA,NA,NA,NA,-1.21739582465808,-1.22077992264232,NA,-1.21739582465808,NA,-1.22077992264232,1.08636942838081,1.07002776249948,NA,1.08636942838081,NA,1.07002776249948,-6.54758654898818,-7.24804379582021,NA,-6.19055637443766,NA,-5.87309921176693
8,"ld0457",29,NA,NA,NA,NA,NA,NA,-1.21739582465808,-1.22077992264232,NA,-1.21739582465808,NA,-1.22077992264232,1.08636942838081,1.07002776249948,NA,1.08636942838081,NA,1.07002776249948,-6.67237011326995,-6.78868196734949,NA,-6.42741919849322,NA,-6.1399178265838
9,"ld0457",29,NA,NA,NA,NA,NA,NA,-1.17765549600856,NA,-1.23100147671386,-1.23100147671386,-1.17765549600856,NA,1.27827379280201,NA,1.02066831067423,1.02066831067423,1.27827379280201,NA,-6.51520267894895,NA,-6.32612213413945,-5.96338332618716,-5.58092754726726,NA
9,"ld0457",29,NA,NA,NA,NA,NA,NA,-1.17765549600856,NA,-1.23100147671386,-1.23100147671386,-1.17765549600856,NA,1.27827379280201,NA,1.02066831067423,1.02066831067423,1.27827379280201,NA,-6.31743534512812,NA,-6.18797179565864,-6.09668161058671,-5.92923424153548,NA
10,"ld0457",29,NA,NA,NA,NA,NA,NA,-1.18417017702976,NA,-1.38629436111989,-1.18417017702976,NA,-1.38629436111989,1.24681467398583,NA,0.270765547063349,1.24681467398583,NA,0.270765547063349,NA,NA,-6.54484972800383,-5.93988580870831,NA,-6.31318737912076
10,"ld0457",29,NA,NA,NA,NA,NA,NA,-1.18417017702976,NA,-1.38629436111989,-1.18417017702976,NA,-1.38629436111989,1.24681467398583,NA,0.270765547063349,1.24681467398583,NA,0.270765547063349,-6.52535503752619,NA,-6.50370996331952,-6.09194880510508,NA,-6.85749456679068
1,"ld0458",29,NA,30,23.3,24.1,28,NA,NA,-1.56064774826467,-1.93794197940614,-1.56064774826467,-1.93794197940614,NA,NA,-0.571179577240779,-2.39311744457832,-0.571179577240779,-2.39311744457832,NA,NA,-6.69478953248547,-6.17076109176156,-6.4083926822778,-5.91202235577869,NA
1,"ld0458",29,NA,30,23.3,24.1,28,NA,NA,-1.56064774826467,-1.93794197940614,-1.56064774826467,-1.93794197940614,NA,NA,-0.571179577240779,-2.39311744457832,-0.571179577240779,-2.39311744457832,NA,NA,-6.50003622755354,-6.34996252121927,-6.96984299650282,-5.79423932012231,NA
2,"ld0458",29,NA,21.2,34,26,NA,22.7,NA,-1.77785656405906,-1.52785792544168,-1.77785656405906,NA,-1.52785792544168,NA,-1.62007175197156,-0.412838911167632,-1.62007175197156,NA,-0.412838911167632,NA,-6.77357694271849,-6.4506980061472,NA,NA,-6.94439971575824
2,"ld0458",29,NA,21.2,34,26,NA,22.7,NA,-1.77785656405906,-1.52785792544168,-1.77785656405906,NA,-1.52785792544168,NA,-1.62007175197156,-0.412838911167632,-1.62007175197156,NA,-0.412838911167632,NA,-6.84779496824821,-6.94497723379878,NA,NA,-6.23381747337619
3,"ld0458",29,NA,30,17,17.2,NA,28,NA,-1.49165487677772,-1.43129172705063,-1.49165487677772,NA,-1.43129172705063,NA,-0.238015922026296,0.0534751721969694,-0.238015922026296,NA,0.0534751721969694,NA,-7.55039190049646,-6.42039805754899,-6.35433638116367,NA,-5.85386469407591
3,"ld0458",29,NA,30,17,17.2,NA,28,NA,-1.49165487677772,-1.43129172705063,-1.49165487677772,NA,-1.43129172705063,NA,-0.238015922026296,0.0534751721969694,-0.238015922026296,NA,0.0534751721969694,NA,-6.6353677932375,-6.41028674794467,-6.68150360210639,NA,-5.6827736199478
4,"ld0458",29,NA,34,17.7,NA,28,18.5,NA,-1.40242374304977,-1.36257783450257,NA,-1.36257783450257,-1.40242374304977,NA,0.192877444650814,0.385291649927628,NA,0.385291649927628,0.192877444650814,NA,-6.43062797491195,-6.37495359224189,NA,-5.68646992667713,-6.33564648366542
4,"ld0458",29,NA,34,17.7,NA,28,18.5,NA,-1.40242374304977,-1.36257783450257,NA,-1.36257783450257,-1.40242374304977,NA,0.192877444650814,0.385291649927628,NA,0.385291649927628,0.192877444650814,NA,-6.87149084481303,-6.18136884316922,NA,-5.85088901551828,-5.77560178729537
5,"ld0458",29,NA,34,18.7,28,NA,15.9,NA,-1.43969513784701,-1.30933331998376,-1.30933331998376,NA,-1.43969513784701,NA,0.0128954572662731,0.642407156137036,0.642407156137036,NA,0.0128954572662731,NA,-6.18323510856645,-6.24603801391922,-5.78956304600243,NA,-5.59552224312085
5,"ld0458",29,NA,34,18.7,28,NA,15.9,NA,-1.43969513784701,-1.30933331998376,-1.30933331998376,NA,-1.43969513784701,NA,0.0128954572662731,0.642407156137036,0.642407156137036,NA,0.0128954572662731,NA,-6.41946389942932,-6.10406775264883,-6.01270659731664,NA,-5.68371495515632
6,"ld0458",29,15.9,NA,17.9,24,NA,28,-1.70374859190534,NA,-1.3130438993803,-1.70374859190534,NA,-1.3130438993803,-1.26220749221341,NA,0.624488925339131,-1.26220749221341,NA,0.624488925339131,-6.51415447640529,NA,-6.3022881108515,-6.15365295993358,NA,-6.13632161769911
6,"ld0458",29,15.9,NA,17.9,24,NA,28,-1.70374859190534,NA,-1.3130438993803,-1.70374859190534,NA,-1.3130438993803,-1.26220749221341,NA,0.624488925339131,-1.26220749221341,NA,0.624488925339131,-6.201014471258,NA,-6.24113368769817,-6.062531267928,NA,-5.94302422753072
7,"ld0458",29,NA,NA,NA,NA,NA,NA,-1.26940060964839,NA,-1.24479479884619,-1.26940060964839,-1.24479479884619,NA,0.835240523573693,NA,0.954060942113997,0.835240523573693,0.954060942113997,NA,-6.75617513086531,NA,-6.43634944965125,-6.5963429075078,-5.75228624588555,NA
7,"ld0458",29,NA,NA,NA,NA,NA,NA,-1.26940060964839,NA,-1.24479479884619,-1.26940060964839,-1.24479479884619,NA,0.835240523573693,NA,0.954060942113997,0.835240523573693,0.954060942113997,NA,-6.77234799011091,NA,-6.22459908216648,-7.21778467298025,-5.81579965160788,NA
8,"ld0458",29,NA,NA,NA,NA,NA,NA,-1.15201306539522,-1.21402314017944,NA,-1.15201306539522,-1.21402314017944,NA,1.40210000451925,1.10265597892685,NA,1.40210000451925,1.10265597892685,NA,-6.55422735012281,-6.51998601391285,NA,-5.9619839962773,-5.90732179432381,NA
8,"ld0458",29,NA,NA,NA,NA,NA,NA,-1.15201306539522,-1.21402314017944,NA,-1.15201306539522,-1.21402314017944,NA,1.40210000451925,1.10265597892685,NA,1.40210000451925,1.10265597892685,NA,-6.77534279701884,-6.70096393597326,NA,-5.78123600393078,-5.98142976647753,NA
9,"ld0458",29,NA,NA,NA,NA,NA,NA,-1.08470938349912,-1.14885350510486,NA,NA,-1.08470938349912,-1.14885350510486,1.72710663472076,1.41735738738392,NA,NA,1.72710663472076,1.41735738738392,-6.68145980158525,-6.3323962599126,NA,NA,-5.68022766473395,-5.53960871936453
9,"ld0458",29,NA,NA,NA,NA,NA,NA,-1.08470938349912,-1.14885350510486,NA,NA,-1.08470938349912,-1.14885350510486,1.72710663472076,1.41735738738392,NA,NA,1.72710663472076,1.41735738738392,-6.04839282002117,-6.02074222142452,NA,NA,-5.95126250375257,-5.50908131829681
10,"ld0458",29,NA,NA,NA,NA,NA,NA,-1.08175517160169,NA,-1.04128722204884,-1.04128722204884,NA,-1.08175517160169,1.7413723988905,NA,1.93679041384603,1.93679041384603,NA,1.7413723988905,-6.02768863843897,NA,NA,-6.45038909847006,NA,-5.50828055553811
10,"ld0458",29,NA,NA,NA,NA,NA,NA,-1.08175517160169,NA,-1.04128722204884,-1.04128722204884,NA,-1.08175517160169,1.7413723988905,NA,1.93679041384603,1.93679041384603,NA,1.7413723988905,-6.09222715957654,NA,-5.74491409426127,-5.7262405396175,NA,-5.94476557715305
1,"ld0460",23,24.6,30,NA,24.6,24,NA,-1.57503648571677,-1.49165487677772,NA,-1.49165487677772,-1.57503648571677,NA,-0.640662181169936,-0.238015922026296,NA,-0.238015922026296,-0.640662181169936,NA,-6.68540866022926,-6.29482916856777,NA,-5.74342321102626,NA,NA
1,"ld0460",23,24.6,30,NA,24.6,24,NA,-1.57503648571677,-1.49165487677772,NA,-1.49165487677772,-1.57503648571677,NA,-0.640662181169936,-0.238015922026296,NA,-0.238015922026296,-0.640662181169936,NA,-6.87122759755538,-6.32036247057293,NA,-5.83810815200373,-6.30779544231122,NA
2,"ld0460",23,34,27.4,NA,26,NA,27.9,-1.52326021619305,-1.55116900431012,NA,-1.55116900431012,NA,-1.52326021619305,-0.39063676787553,-0.525407124019504,NA,-0.525407124019504,NA,-0.39063676787553,-7.39766753938374,NA,NA,-6.31470670582722,NA,-5.84622634436863
2,"ld0460",23,34,27.4,NA,26,NA,27.9,-1.52326021619305,-1.55116900431012,NA,-1.55116900431012,NA,-1.52326021619305,-0.39063676787553,-0.525407124019504,NA,-0.525407124019504,NA,-0.39063676787553,-6.75351546202458,NA,NA,-6.23029581648093,NA,-5.83785809469812
3,"ld0460",23,NA,30,20,22.3,NA,28,NA,-1.53711725085447,-1.53247687129797,-1.53711725085447,NA,-1.53247687129797,NA,-0.457551801541114,-0.435143605138979,-0.457551801541114,NA,-0.435143605138979,NA,-7.13991170819042,-6.51667930318486,NA,NA,-6.46273763193422
3,"ld0460",23,NA,30,20,22.3,NA,28,NA,-1.53711725085447,-1.53247687129797,-1.53711725085447,NA,-1.53247687129797,NA,-0.457551801541114,-0.435143605138979,-0.457551801541114,NA,-0.435143605138979,NA,-7.12196506499958,-6.5033753375585,-7.43219520357885,NA,-6.18364600668747
4,"ld0460",23,32,16.8,NA,26,19.2,NA,-1.46533756846034,-1.4784096500277,NA,-1.4784096500277,-1.46533756846034,NA,-0.110930754450962,-0.174055282860608,NA,-0.174055282860608,-0.110930754450962,NA,-6.85148973824835,-6.89466937331378,NA,-6.48300574231549,-6.48539120208498,NA
4,"ld0460",23,32,16.8,NA,26,19.2,NA,-1.46533756846034,-1.4784096500277,NA,-1.4784096500277,-1.46533756846034,NA,-0.110930754450962,-0.174055282860608,NA,-0.174055282860608,-0.110930754450962,NA,-6.46258926216259,-6.98019154675194,NA,-6.11133131499204,-6.5816680325204,NA
5,"ld0460",23,17.6,NA,32,24,25,NA,-1.43969513784701,NA,-1.48280526150073,-1.43969513784701,-1.48280526150073,NA,0.0128954572662731,NA,-0.19528150455131,0.0128954572662731,-0.19528150455131,NA,-7.08749718785035,NA,-6.2265673377639,-6.18940125669845,-6.21432181742084,NA
5,"ld0460",23,17.6,NA,32,24,25,NA,-1.43969513784701,NA,-1.48280526150073,-1.43969513784701,-1.48280526150073,NA,0.0128954572662731,NA,-0.19528150455131,0.0128954572662731,-0.19528150455131,NA,-6.60068435986965,NA,-6.30171407482523,-5.97105387764773,-6.60967080236585,NA
6,"ld0460",23,16.4,30,NA,15.9,NA,24,-1.30933331998376,-1.59454929994035,NA,-1.59454929994035,NA,-1.30933331998376,0.642407156137036,-0.734888734872359,NA,-0.734888734872359,NA,0.642407156137036,-6.88959498290558,-6.08668783038073,NA,-6.16922595407814,NA,-5.63956611695179
6,"ld0460",23,16.4,30,NA,15.9,NA,24,-1.30933331998376,-1.59454929994035,NA,-1.59454929994035,NA,-1.30933331998376,0.642407156137036,-0.734888734872359,NA,-0.734888734872359,NA,0.642407156137036,-6.6941799493646,-5.9754621952705,NA,-5.86222809232706,NA,-5.67441284828196
7,"ld0460",23,17.7,32,NA,NA,16.6,24,-1.28735441326499,-1.35867919408692,NA,NA,-1.35867919408692,-1.28735441326499,0.748542366083041,0.404118019424265,NA,NA,0.404118019424265,0.748542366083041,-6.69606287380075,-6.90166407032542,NA,NA,-6.23458257349427,-5.97515211363437
7,"ld0460",23,17.7,32,NA,NA,16.6,24,-1.28735441326499,-1.35867919408692,NA,NA,-1.35867919408692,-1.28735441326499,0.748542366083041,0.404118019424265,NA,NA,0.404118019424265,0.748542366083041,-6.30099804031037,-6.4787503188823,NA,NA,-6.44596492455135,-5.56651743076493
8,"ld0460",23,NA,NA,NA,NA,NA,NA,-1.50959257746438,-1.50058350752202,NA,-1.50959257746438,NA,-1.50058350752202,-0.32463631915013,-0.281131901847406,NA,-0.32463631915013,NA,-0.281131901847406,-6.67258586906041,-6.5235554210542,NA,-6.38084805829993,NA,-6.07931178564535
8,"ld0460",23,NA,NA,NA,NA,NA,NA,-1.50959257746438,-1.50058350752202,NA,-1.50959257746438,NA,-1.50058350752202,-0.32463631915013,-0.281131901847406,NA,-0.32463631915013,NA,-0.281131901847406,-7.16295042095506,-6.73803849080396,NA,-6.3996755514379,NA,-5.95118403055153
9,"ld0460",23,NA,NA,NA,NA,NA,NA,-1.15836229307388,NA,-1.21402314017944,-1.21402314017944,-1.15836229307388,NA,1.37143985288879,NA,1.10265597892685,1.10265597892685,1.37143985288879,NA,-6.18632923165833,NA,-6.20430404688171,-6.11971990205805,-5.48748758605799,NA
9,"ld0460",23,NA,NA,NA,NA,NA,NA,-1.15836229307388,NA,-1.21402314017944,-1.21402314017944,-1.15836229307388,NA,1.37143985288879,NA,1.10265597892685,1.10265597892685,1.37143985288879,NA,-6.31752144192968,NA,-6.15629482769535,-5.79810821996282,-5.79116999985621,NA
10,"ld0460",23,NA,NA,NA,NA,NA,NA,-1.17765549600856,-1.14570389620196,NA,NA,-1.14570389620196,-1.17765549600856,1.27827379280201,1.43256671541984,NA,NA,1.43256671541984,1.27827379280201,-6.99981977712667,-6.05577731136213,NA,NA,-6.19721083231399,-5.73618366785319
10,"ld0460",23,NA,NA,NA,NA,NA,NA,-1.17765549600856,-1.14570389620196,NA,NA,-1.14570389620196,-1.17765549600856,1.27827379280201,1.43256671541984,NA,NA,1.43256671541984,1.27827379280201,-6.52665087279868,-6.41445225596753,NA,NA,-5.80854882709493,-5.72143305008402
1,"ld0461",23,26.2,NA,32,NA,23.5,24,-1.57021719928082,NA,-1.57987911019256,NA,-1.57987911019256,-1.57021719928082,-0.617390051021969,NA,-0.664047009724141,NA,-0.664047009724141,-0.617390051021969,-6.31860561882983,NA,-6.58202986862512,NA,-6.32018269842956,-6.16652455737867
1,"ld0461",23,26.2,NA,32,NA,23.5,24,-1.57021719928082,NA,-1.57987911019256,NA,-1.57987911019256,-1.57021719928082,-0.617390051021969,NA,-0.664047009724141,NA,-0.664047009724141,-0.617390051021969,NA,NA,-6.36464236596847,NA,-6.11223924363833,-5.79847998191964
2,"ld0461",23,23.5,NA,34,NA,24,22.6,-1.52785792544168,NA,-1.52785792544168,NA,-1.52785792544168,-1.52785792544168,-0.412838911167632,NA,-0.412838911167632,NA,-0.412838911167632,-0.412838911167632,-6.8967123446099,NA,-6.47702150434093,NA,-5.97441183947897,-6.1350069553668
2,"ld0461",23,23.5,NA,34,NA,24,22.6,-1.52785792544168,NA,-1.52785792544168,NA,-1.52785792544168,-1.52785792544168,-0.412838911167632,NA,-0.412838911167632,NA,-0.412838911167632,-0.412838911167632,-6.87541751863933,NA,-6.83905839142105,NA,-6.22930408910776,-6.18189947985309
3,"ld0461",23,NA,30,19,21.6,NA,28,NA,-1.38230233985035,-1.46967597005894,-1.38230233985035,NA,-1.46967597005894,NA,0.290042848749576,-0.131880712080291,0.290042848749576,NA,-0.131880712080291,NA,-6.83090343134566,NA,-6.63108338330431,NA,-6.42929595469575
3,"ld0461",23,NA,30,19,21.6,NA,28,NA,-1.38230233985035,-1.46967597005894,-1.38230233985035,NA,-1.46967597005894,NA,0.290042848749576,-0.131880712080291,0.290042848749576,NA,-0.131880712080291,NA,-7.03131168114076,NA,-6.70476010410369,NA,-6.2283518858038
4,"ld0461",23,NA,34,20.3,NA,28,18.3,NA,-1.41881755282545,-1.41058705368894,NA,-1.41058705368894,-1.41881755282545,NA,0.113712431366967,0.153457163213355,NA,0.153457163213355,0.113712431366967,NA,-6.71528447002962,-5.85619642969381,NA,-6.14726665369938,-5.99719743233268
4,"ld0461",23,NA,34,20.3,NA,28,18.3,NA,-1.41881755282545,-1.41058705368894,NA,-1.41058705368894,-1.41881755282545,NA,0.113712431366967,0.153457163213355,NA,0.153457163213355,0.113712431366967,NA,-6.9679697004443,-6.19197325599492,NA,-6.23229690288395,-6.32044498958614
5,"ld0461",23,17.7,NA,32,24,26.2,NA,-1.41469383564159,NA,-1.33180617583582,-1.41469383564159,-1.33180617583582,NA,0.133625687047391,NA,0.533886686740483,0.133625687047391,0.533886686740483,NA,-7.49244932338391,NA,-6.87812081537329,-6.59555063903023,-6.3735697282635,NA
5,"ld0461",23,17.7,NA,32,24,26.2,NA,-1.41469383564159,NA,-1.33180617583582,-1.41469383564159,-1.33180617583582,NA,0.133625687047391,NA,0.533886686740483,0.133625687047391,0.533886686740483,NA,-7.51976513403087,NA,-7.05490219179163,-6.37708587976761,-6.44354830707521,NA
6,"ld0461",23,NA,15.9,30,16.2,26,NA,NA,-1.38629436111989,-1.39836694235416,-1.39836694235416,-1.38629436111989,NA,NA,0.270765547063349,0.212467563442771,0.212467563442771,0.270765547063349,NA,NA,-7.04329313997122,-6.63786743457817,-6.52375814172004,-6.09989373764361,NA
6,"ld0461",23,NA,15.9,30,16.2,26,NA,NA,-1.38629436111989,-1.39836694235416,-1.39836694235416,-1.38629436111989,NA,NA,0.270765547063349,0.212467563442771,0.212467563442771,0.270765547063349,NA,NA,-6.88446955444457,-6.37385132112215,-6.42159601276316,-5.98292206105811,NA
7,"ld0461",23,17.9,32,NA,NA,16.6,24,NA,-1.33560124680437,NA,NA,-1.33560124680437,NA,NA,0.515560449718732,NA,NA,0.515560449718732,NA,NA,-6.26111286887746,NA,NA,-6.37194298623765,NA
7,"ld0461",23,17.9,32,NA,NA,16.6,24,NA,-1.33560124680437,NA,NA,-1.33560124680437,NA,NA,0.515560449718732,NA,NA,0.515560449718732,NA,NA,-6.39092448039945,NA,NA,-6.51779486325022,NA
8,"ld0461",23,NA,NA,NA,NA,NA,NA,NA,-1.29828348379718,-1.13010295575948,-1.29828348379718,-1.13010295575948,NA,NA,0.695766347225932,1.50790299626421,0.695766347225932,1.50790299626421,NA,NA,-6.60034129703543,-6.46964287084028,-6.27809990815684,-5.99441316326423,NA
8,"ld0461",23,NA,NA,NA,NA,NA,NA,NA,-1.29828348379718,-1.13010295575948,-1.29828348379718,-1.13010295575948,NA,NA,0.695766347225932,1.50790299626421,0.695766347225932,1.50790299626421,NA,NA,-7.20909411266804,-6.1310631518795,-6.69200936654055,-6.03301271015792,NA
9,"ld0461",23,NA,NA,NA,NA,NA,NA,-1.19402247347277,NA,-1.25176346816228,-1.25176346816228,-1.19402247347277,NA,1.19923835161416,NA,0.920409533043862,0.920409533043862,1.19923835161416,NA,-6.95418345270827,NA,-6.49182831935181,-6.15033376074312,-5.84911979218932,NA
9,"ld0461",23,NA,NA,NA,NA,NA,NA,-1.19402247347277,NA,-1.25176346816228,-1.25176346816228,-1.19402247347277,NA,1.19923835161416,NA,0.920409533043862,0.920409533043862,1.19923835161416,NA,-6.4608239653456,NA,-6.40700512704274,-6.07995296398133,-6.67165555452596,NA
